"전국","전세",104.43,104.45,104.49,104.55,104.61,104.66
"전국","월세",103.21,103.33,103.38,103.49,103.56,103.65
"전국","공공서비스",104.74,104.77,104.83,104.90,104.75,104.75
"전국","공공서비스",104.74,104.77,104.83,104.90,104.75,104.75
"전국","하수도료",115.36,115.76,115.76,115.76,115.76,115.79
"전국","쓰레기봉투료",104.49,104.49,105.34,105.34,105.34,105.34
"전국","정화조청소료",107.37,107.37,107.76,108.10,108.10,110.87
"전국","외래진료비",108.22,108.22,108.22,108.22,108.22,108.22
"전국","한방진료비",113.18,113.18,113.18,113.18,113.18,113.18
"전국","약국조제료",112.85,112.85,112.85,112.85,112.85,112.85
"전국","치과진료비",109.43,109.43,109.43,109.43,109.43,109.43
"전국","입원진료비",106.75,106.75,106.75,106.75,106.75,106.75
"전국","도로통행료",97.28,97.28,97.28,97.28,97.28,97.28
"전국","열차료",100.00,100.00,100.00,100.00,100.00,100.00
"전국","도시철도료",112.23,112.23,112.23,112.23,112.23,112.23
"전국","시내버스료",112.23,112.23,112.23,112.23,112.19,112.50
"전국","시외버스료",110.18,110.18,110.18,110.18,110.18,110.18
"전국","택시료",121.66,121.66,121.68,122.21,122.21,122.21
"전국","국제항공료",119.62,120.75,124.65,128.03,120.76,118.88
"전국","우편료",109.99,109.99,109.99,109.99,109.99,109.99
"전국","유선전화료",100.24,100.24,100.24,100.24,100.24,100.24
"전국","휴대전화료",101.89,101.90,101.89,101.90,101.89,101.90
"전국","인터넷이용료",100.62,100.62,100.62,100.62,100.62,100.62
"전국","방송수신료",100.93,100.93,100.93,100.93,100.93,100.93
"전국","유치원납입금",64.97,64.97,64.97,65.05,65.05,65.05
"전국","전문대학납입금",101.70,101.70,101.70,101.70,101.70,101.70
"전국","국공립대학교납입금",100.67,100.67,100.67,100.67,100.67,100.67
"전국","사립대학교납입금",99.67,99.67,99.67,99.67,99.73,99.73
"전국","국공립대학원납입금",104.12,104.12,104.12,104.12,104.12,104.12
"전국","사립대학원납입금",103.14,103.14,103.14,103.14,103.14,103.14
